	log_likelihood
23951	285.73846
23952	285.98465
23953	285.9222
23954	286.2834
23955	304.29898
23956	269.8077
23957	307.8834
23958	292.3965
23959	318.08197
23960	331.12607
23961	253.5101
23962	236.30061
23963	231.54272
23964	270.7503
23965	323.32733
23966	306.46646
23967	291.69083
23968	265.8426
23969	270.56866
23970	288.84274
23971	272.37933
23972	205.47713
23973	310.80753
23974	296.82172
23975	274.05917
23976	309.58493
23977	319.24362
23978	289.75458
23979	270.0133
23980	193.75664
23981	285.16714
23982	300.0084
23983	251.3013
23984	241.55826
23985	271.40054
23986	244.32547
23987	251.58232
23988	279.03516
23989	279.1291
23990	283.87408
23991	269.47388
23992	285.2164
23993	300.1114
23994	309.94662
23995	297.41074
23996	310.80765
23997	325.823
23998	257.72162
23999	260.04526
24000	296.5921
24001	236.94572
24002	299.88348
24003	302.2618
24004	297.6563
24005	232.61942
24006	314.71252
24007	282.48746
24008	303.30832
24009	249.85173
24010	280.0244
24011	285.0114
24012	287.8705
24013	293.99936
24014	226.44536
24015	208.1271
24016	298.0573
24017	257.59415
24018	308.8349
24019	304.63348
24020	240.71985
24021	280.20178
24022	225.32146
24023	257.90088
24024	293.93036
24025	287.1017
24026	280.4354
24027	303.4412
24028	272.31754
24029	258.11566
24030	310.49506
24031	291.1295
24032	243.84131
24033	245.33012
24034	279.39975
24035	312.27118
24036	323.67035
24037	256.6732
24038	265.99588
24039	306.92935
24040	319.5241
24041	305.20844
24042	272.4692
24043	276.30444
24044	323.14908
24045	325.6421
24046	70.13405
24047	321.6948
24048	323.22845
24049	318.04727
24050	270.32294
24051	292.08685
24052	298.36017
24053	303.32962
24054	245.87248
24055	252.03447
24056	242.35464
24057	235.68896
24058	278.10968
24059	286.293
24060	224.45027
24061	306.74774
24062	259.63177
24063	304.33527
24064	279.97037
24065	313.60947
24066	295.99817
24067	235.14905
24068	293.18738
24069	313.62476
24070	288.0761
24071	285.52127
24072	305.54553
24073	286.97238
24074	298.78052
24075	322.2911
24076	317.01273
24077	283.80313
24078	318.77408
24079	324.66705
24080	285.04523
24081	293.51483
24082	319.08197
24083	218.83212
24084	266.77313
24085	321.91492
24086	236.42586
24087	297.08527
24088	316.15518
24089	279.36096
24090	294.4131
24091	315.74448
24092	287.61606
24093	186.73264
24094	311.25092
24095	314.54926
24096	301.9184
24097	211.23746
24098	288.23245
24099	293.97617
24100	323.5585
24101	305.19904
24102	309.5254
24103	231.38559
24104	204.26163
24105	258.77917
24106	236.38516
24107	257.03787
24108	300.6048
24109	192.63858
24110	241.61264
24111	254.50713
24112	225.53854
24113	278.36584
24114	318.70776
24115	204.83601
24116	227.2515
24117	325.21124
24118	279.49576
24119	272.44986
24120	276.67105
24121	297.6817
24122	260.2807
24123	293.51395
24124	294.07
24125	275.5218
24126	240.83366
24127	288.23383
24128	268.22543
24129	288.28897
24130	306.1206
24131	323.0511
24132	275.0516
24133	257.60577
24134	309.16306
24135	293.17938
24136	299.02057
24137	214.41214
24138	316.8384
24139	290.60712
24140	301.20352
24141	317.7218
24142	276.80753
24143	304.04837
24144	310.08258
24145	310.455
24146	289.99432
24147	308.81284
24148	340.0021
24149	321.72388
24150	252.37077
24151	288.98297
24152	305.5638
24153	317.41843
24154	274.37265
24155	252.41216
24156	293.37347
24157	295.25314
24158	330.89914
24159	276.84467
24160	322.47556
24161	302.74786
24162	322.66873
24163	267.13144
24164	262.24503
24165	271.6264
24166	226.61687
24167	309.91165
24168	265.68805
24169	294.01776
24170	310.644
24171	285.04205
24172	276.92612
24173	190.3798
24174	297.942
24175	214.81812
24176	276.58392
24177	274.75104
24178	298.26385
24179	304.65717
24180	282.1824
24181	230.11284
24182	316.78314
24183	261.16132
24184	318.6851
24185	291.9461
24186	280.2735
24187	257.7685
24188	262.2834
24189	292.74817
24190	305.87814
24191	169.99617
24192	270.39838
24193	240.63492
24194	285.1918
24195	230.71248
24196	324.8259
24197	320.0884
24198	253.06485
24199	268.84485
24200	240.62622
24201	316.6623
24202	300.2231
24203	329.41348
24204	280.9537
24205	312.86346
24206	273.13223
24207	264.01947
24208	277.31198
24209	300.82092
24210	303.699
24211	266.42242
24212	298.01556
24213	219.53633
24214	295.03088
24215	292.71127
24216	268.07394
24217	293.27786
24218	303.92883
24219	261.4252
24220	305.38376
24221	218.51157
24222	322.2089
24223	301.4693
24224	226.5065
24225	193.70816
24226	229.44531
24227	323.35724
24228	301.96823
24229	279.5268
24230	284.70416
24231	237.91557
24232	311.48868
24233	208.95175
24234	217.71077
24235	273.146
24236	295.46945
24237	292.88556
24238	280.5143
24239	318.14917
24240	295.38754
24241	237.80203
24242	313.39096
24243	285.94662
24244	297.08075
24245	299.92838
24246	281.9532
24247	260.59937
24248	267.07495
24249	265.61465
24250	265.07794
24251	284.81497
24252	266.18597
24253	290.47574
24254	184.98178
24255	272.72052
24256	267.15445
24257	269.15225
24258	308.90222
24259	237.08057
24260	278.69595
24261	304.82648
24262	327.45044
24263	309.69962
24264	284.2969
24265	248.96976
24266	224.80908
24267	218.07703
24268	313.8163
24269	290.29068
24270	274.343
24271	260.55478
24272	244.58911
24273	238.57211
24274	299.7076
24275	256.23022
24276	285.20724
24277	240.76706
24278	296.33218
24279	289.81927
24280	284.71704
24281	301.6797
24282	277.95398
24283	214.14323
24284	265.53375
24285	273.3438
24286	290.79117
24287	282.64853
24288	271.13477
24289	280.28598
24290	305.1332
24291	287.22638
24292	263.9926
24293	315.89557
24294	300.92358
24295	318.00308
24296	291.76874
24297	288.5817
24298	295.89844
24299	325.13873
24300	291.40814
24301	282.98907
24302	264.73163
24303	269.40497
24304	245.68735
24305	294.0445
24306	290.76752
24307	298.43008
24308	311.78214
24309	273.10605
24310	195.82967
24311	297.33136
24312	219.99161
24313	277.14276
24314	314.7888
24315	299.93436
24316	319.61273
24317	303.5604
24318	292.04498
24319	265.41223
24320	257.0074
24321	298.45685
24322	300.8893
24323	323.4366
24324	281.4085
24325	265.25183
24326	287.74805
24327	325.22314
24328	280.59634
24329	288.6999
24330	324.86942
24331	308.23795
24332	195.44621
24333	286.53705
24334	275.6562
24335	321.21948
24336	245.9583
24337	275.65103
24338	310.34433
24339	262.35464
24340	279.91986
24341	223.82419
24342	302.94925
24343	287.154
24344	301.76645
24345	226.37012
24346	307.84833
24347	241.4125
24348	295.09003
24349	276.19458
24350	283.08246
24351	287.536
24352	304.5648
24353	295.46088
24354	296.3209
24355	296.41058
24356	288.13544
24357	224.84517
24358	251.68106
24359	279.6856
24360	235.5262
24361	276.6918
24362	323.09332
24363	192.70438
24364	308.01553
24365	304.86053
24366	283.0701
24367	309.2501
24368	259.71964
24369	202.51038
24370	249.10098
24371	313.31158
24372	230.10957
24373	251.85825
24374	312.9665
24375	283.17993
24376	258.76074
24377	293.52258
24378	256.03156
24379	259.752
24380	235.85274
24381	216.6481
24382	277.7675
24383	278.84546
24384	273.935
24385	291.29507
24386	248.69893
24387	318.14056
24388	271.66537
24389	303.08804
24390	204.80061
24391	291.83246
24392	287.89896
24393	289.13583
24394	319.04358
24395	285.1376
24396	287.7557
24397	306.06296
24398	241.90718
24399	296.50922
24400	327.65936
24401	284.44818
24402	212.58574
24403	202.32065
24404	296.5919
24405	339.00537
24406	287.24994
24407	158.79158
24408	261.87204
24409	254.45004
24410	176.38477
24411	216.89839
24412	269.61847
24413	291.7104
24414	288.50137
24415	298.7597
24416	269.21027
24417	296.63116
24418	232.22607
24419	286.4273
24420	275.14493
24421	242.40567
24422	330.13837
24423	268.24203
24424	249.17734
24425	305.52283
24426	290.7198
24427	216.28723
24428	277.85156
24429	267.4768
24430	271.63348
24431	254.5024
24432	293.81223
24433	294.48227
24434	317.23145
24435	240.33028
24436	254.16776
24437	308.74228
24438	314.54428
24439	297.45602
24440	282.32233
24441	273.07477
24442	283.5323
24443	277.17572
24444	245.86917
24445	305.09064
24446	237.642
24447	309.53564
24448	294.35062
24449	293.32272
24450	310.50577
24451	327.60876
24452	281.97964
24453	321.1989
24454	245.46487
24455	264.7327
24456	229.83882
24457	282.501
24458	280.66904
24459	279.11655
24460	253.8553
24461	255.2378
24462	302.51956
24463	277.92096
24464	305.1187
24465	308.7281
24466	304.80692
24467	294.5345
24468	249.93198
24469	305.0365
24470	322.32227
24471	183.3135
24472	311.84882
24473	319.38702
24474	311.33093
24475	260.72137
24476	272.3961
24477	159.88623
24478	250.18193
24479	222.56326
24480	252.07544
24481	319.91324
24482	319.70605
24483	272.58624
24484	275.03314
24485	315.42938
24486	272.46094
24487	299.10443
24488	304.47623
24489	292.5174
24490	292.76068
24491	295.9139
24492	279.57376
24493	228.48877
24494	292.63397
24495	275.50638
24496	259.62628
24497	324.44867
24498	314.33545
24499	308.84824
24500	296.87714
24501	236.58684
24502	292.1795
24503	284.76407
24504	315.3709
24505	283.52777
24506	277.27124
24507	291.9981
24508	252.26428
24509	289.20648
24510	273.56903
24511	300.8431
24512	290.24246
24513	314.95932
24514	295.99295
24515	238.9519
24516	286.71265
24517	283.1123
24518	282.42694
24519	284.0249
24520	284.60468
24521	301.37354
24522	317.54297
24523	266.80472
24524	244.27876
24525	252.35803
24526	217.554
24527	316.80533
24528	216.16531
24529	251.56921
24530	268.69766
24531	239.03362
24532	252.686
24533	299.90674
24534	281.04092
24535	264.34415
24536	287.02768
24537	267.2436
24538	266.99188
24539	246.44038
24540	229.78589
24541	255.60323
24542	299.67474
24543	307.1708
24544	310.25903
24545	306.58762
24546	286.54327
24547	297.36945
24548	316.42984
24549	217.51675
24550	292.07294
24551	292.42133
24552	296.19586
24553	-132.42418
24554	266.16498
24555	236.92862
24556	289.72882
24557	317.60052
24558	166.07388
24559	335.36246
24560	284.4502
24561	273.52448
24562	163.8829
24563	216.75952
24564	286.44724
24565	279.80814
24566	249.78311
24567	261.13336
24568	184.68842
24569	282.69965
24570	268.10245
24571	264.46497
24572	334.52945
24573	268.46616
24574	296.8177
24575	319.86273
24576	287.63602
24577	307.12344
24578	310.46906
24579	319.51422
24580	233.83621
24581	283.70615
24582	304.50906
24583	297.8384
24584	253.14761
24585	225.3204
24586	275.4666
24587	298.50983
24588	289.43137
24589	302.43112
24590	320.54865
24591	201.92075
24592	288.6353
24593	287.2426
24594	327.82056
24595	269.5561
24596	255.58577
24597	212.40308
24598	291.57056
24599	292.3116
24600	285.03287
24601	313.968
24602	281.62738
24603	284.6626
24604	331.5502
24605	298.55518
24606	269.22202
24607	217.83089
24608	301.82147
24609	302.84503
24610	286.6922
24611	213.39922
24612	316.8126
24613	155.14644
24614	301.88785
24615	334.4315
24616	268.21268
24617	264.36588
24618	232.69095
24619	240.92168
24620	291.82617
24621	291.65808
24622	292.4379
24623	291.30746
24624	204.71854
24625	281.3749
24626	216.65823
24627	254.0632
24628	164.31645
24629	231.19463
24630	265.7329
24631	224.8184
24632	227.06595
24633	269.3117
24634	255.74329
24635	270.66837
24636	285.48297
24637	282.4617
24638	288.03833
24639	288.02423
24640	268.84418
24641	212.08585
24642	290.15875
24643	170.97629
24644	281.81827
24645	215.90665
24646	295.7946
24647	219.46638
24648	283.7616
24649	290.03345
24650	288.25952
24651	290.51505
24652	271.9183
24653	198.69588
24654	284.8323
24655	271.90262
24656	202.70206
24657	261.2106
24658	287.3714
24659	283.15237
24660	220.71529
24661	313.22406
24662	294.07513
24663	216.00916
24664	318.4178
24665	229.65239
24666	254.1323
24667	279.59488
24668	309.81555
24669	298.21353
24670	235.32706
24671	314.51917
24672	298.14355
24673	216.2126
24674	302.32733
24675	265.68182
24676	290.9281
24677	307.4583
24678	299.97794
24679	250.00583
24680	280.1982
24681	287.3418
24682	303.0653
24683	291.36542
24684	305.57758
24685	288.94904
24686	279.7872
24687	227.97949
24688	297.2152
24689	210.63554
24690	181.88531
24691	258.31137
24692	240.05098
24693	285.20996
24694	258.79572
24695	281.0769
24696	327.1137
24697	220.07666
24698	296.84595
24699	316.6364
24700	253.56636
24701	284.46698
24702	280.99762
24703	236.3149
24704	282.32437
24705	192.5706
24706	315.74164
24707	306.8568
24708	284.46222
24709	289.81552
24710	279.1529
24711	259.296
24712	234.26472
24713	285.1395
24714	287.6423
24715	274.96362
24716	297.36148
24717	260.61142
24718	231.96655
24719	321.57147
24720	309.7876
24721	302.33316
24722	229.7275
24723	282.7492
24724	269.73553
24725	288.82874
24726	258.3453
24727	321.8593
24728	298.47742
24729	307.30972
24730	285.0245
24731	332.14682
24732	280.77728
24733	325.21075
24734	270.00818
24735	188.81316
24736	268.52362
24737	314.1535
24738	286.36273
24739	284.5937
24740	317.61877
24741	265.13086
24742	260.21735
24743	287.40756
24744	295.56946
24745	282.13974
24746	291.1481
24747	294.76157
24748	285.5515
24749	234.50272
24750	299.58566
24751	296.0822
24752	251.5249
24753	275.75372
24754	290.71988
24755	299.00693
24756	298.16434
24757	297.289
24758	318.3738
24759	305.25125
24760	267.19537
24761	272.03986
24762	308.3772
24763	314.2183
24764	316.55084
24765	241.19272
24766	306.58923
24767	282.20227
24768	272.04303
24769	299.59393
24770	248.97209
24771	317.88412
24772	297.67087
24773	312.05222
24774	298.48376
24775	270.85574
24776	288.65903
24777	289.0032
24778	314.54874
24779	316.98395
24780	225.72359
24781	207.02774
24782	325.86234
24783	294.5865
24784	298.16284
24785	242.58247
24786	282.65552
24787	290.09174
24788	213.73637
24789	298.0047
24790	272.28094
24791	143.54135
24792	315.0103
24793	272.38995
24794	280.99408
24795	258.8309
24796	295.4583
24797	281.77988
24798	291.40607
24799	278.357
24800	269.37592
24801	273.43658
24802	248.58878
24803	291.9566
24804	260.34488
24805	302.12265
24806	331.80106
24807	247.7637
24808	291.06598
24809	293.21347
24810	269.62564
24811	145.16742
24812	292.84106
24813	260.94977
24814	153.52856
24815	270.79526
24816	296.3519
24817	293.8476
24818	302.86783
24819	283.67212
24820	293.86465
24821	307.02908
24822	271.81085
24823	263.4287
24824	289.87143
24825	299.2853
24826	243.02573
24827	235.20508
24828	280.7798
24829	306.25983
24830	287.22388
24831	288.7613
24832	322.29434
24833	295.05878
24834	279.537
24835	225.50996
24836	302.2524
24837	244.44649
24838	298.93695
24839	316.18658
24840	269.15637
24841	303.76202
24842	230.66325
24843	278.6474
24844	279.41074
24845	277.2016
24846	254.19048
24847	261.4729
24848	303.21442
24849	268.88095
24850	281.37006
24851	297.83917
24852	327.04932
24853	224.45427
24854	283.62354
24855	193.96773
24856	255.94592
24857	201.27849
24858	296.5497
24859	274.9248
24860	225.21199
24861	306.3462
24862	306.6918
24863	281.7912
24864	306.97397
24865	281.70972
24866	256.38678
24867	213.80649
24868	303.2495
24869	247.0606
24870	256.2235
24871	258.27045
24872	308.3182
24873	286.15225
24874	265.94318
24875	288.02203
24876	276.47076
24877	300.70117
24878	259.65607
24879	222.92172
24880	195.13547
24881	299.21744
24882	298.153
24883	286.44525
24884	301.31488
24885	287.98785
24886	262.7575
24887	275.00055
24888	292.65985
24889	272.99692
24890	269.9845
24891	283.94003
24892	230.83655
24893	300.0475
24894	258.8772
24895	287.62103
24896	316.67743
24897	291.84406
24898	315.66592
24899	290.4241
24900	267.75958
24901	308.2406
24902	279.85822
24903	280.03375
24904	302.97974
24905	261.12408
24906	201.21347
24907	277.2818
24908	253.80112
24909	262.10626
24910	224.07727
24911	238.078
24912	285.4765
24913	235.67241
24914	257.60785
24915	281.12067
24916	302.69
24917	298.3414
24918	308.09158
24919	263.5893
24920	250.67293
24921	291.35358
24922	291.40073
24923	306.5061
24924	284.00262
24925	210.82361
24926	288.82867
24927	240.14908
24928	223.44926
24929	276.12216
24930	192.95404
24931	314.26215
24932	303.3944
24933	280.23703
24934	298.47974
24935	276.95386
24936	314.39136
24937	303.63882
24938	230.59566
24939	306.92694
24940	221.36911
24941	271.2412
24942	317.70508
24943	273.90103
24944	259.87354
24945	270.40347
24946	207.38037
24947	319.5275
24948	300.0983
24949	280.21304
24950	312.5297
24951	259.0948
24952	282.19244
24953	279.18475
24954	298.7806
24955	220.87296
24956	282.88464
24957	255.59985
24958	248.6031
24959	234.68213
24960	315.87607
24961	265.94824
24962	274.16815
24963	280.72937
24964	289.00494
24965	297.35278
24966	191.62686
24967	263.51813
24968	277.7555
24969	281.07495
24970	293.994
24971	321.0091
24972	312.7072
24973	270.86334
24974	304.1621
24975	241.06674
24976	293.30942
24977	315.54205
24978	259.7459
24979	297.57007
24980	282.31924
24981	278.07507
24982	286.67426
24983	253.71799
24984	284.51935
24985	293.25278
24986	292.03497
24987	268.13776
24988	282.6644
24989	305.66687
24990	285.27557
24991	288.738
24992	269.5134
24993	282.9834
24994	264.1706
24995	322.5861
24996	275.91586
24997	299.36392
24998	277.07123
24999	287.04523
25000	298.2768
25001	237.2666
25002	263.08307
25003	274.4803
25004	302.1513
25005	269.34418
25006	292.97528
25007	296.5163
25008	307.9107
25009	325.5534
25010	301.38953
25011	267.775
25012	279.0465
25013	242.82744
25014	134.30995
25015	268.0952
25016	267.12482
25017	267.04025
25018	310.2647
25019	86.79016
25020	258.77472
25021	263.78644
25022	283.49326
25023	183.85403
25024	215.56718
25025	280.04724
25026	293.51398
25027	290.91357
25028	259.45624
25029	251.2789
25030	285.7066
25031	267.16278
25032	205.16716
25033	270.4083
25034	268.35062
25035	295.6887
25036	276.99738
25037	300.60797
25038	291.40558
25039	220.74834
25040	292.40717
25041	290.04272
25042	296.58643
25043	252.57693
25044	-174.83122
25045	284.0363
25046	256.11847
25047	227.90947
25048	268.1543
25049	312.72906
25050	261.18875
25051	246.25342
25052	277.40143
25053	291.34048
25054	286.8145
25055	291.41718
25056	302.64325
25057	248.01498
25058	290.3974
25059	277.79742
25060	215.59456
25061	297.7382
25062	334.24268
25063	277.22418
25064	197.60437
25065	201.16702
25066	280.95624
25067	270.77856
25068	290.80246
25069	260.08502
25070	289.56512
25071	300.57632
25072	301.768
25073	300.631
25074	156.4611
25075	298.25616
25076	270.0734
25077	226.95865
25078	294.94333
25079	213.99448
25080	264.84494
25081	200.54466
25082	277.675
25083	293.581
25084	286.52682
25085	292.78006
25086	264.67148
25087	220.54187
25088	257.34717
25089	309.85114
25090	301.93085
25091	259.35977
25092	300.08197
25093	316.72894
25094	300.1246
25095	280.77628
25096	238.86433
25097	278.20428
25098	284.6961
25099	274.42105
25100	231.54366
25101	237.39542
25102	297.88947
25103	249.2115
25104	316.39508
25105	262.9593
25106	281.4068
25107	274.85004
25108	247.95898
25109	183.1344
25110	292.274
25111	321.946
25112	264.87775
25113	278.53174
25114	246.52324
25115	282.37543
25116	305.0839
25117	203.08763
25118	286.5036
25119	287.14395
25120	279.3615
25121	283.53427
25122	317.94412
25123	268.17108
25124	277.66727
25125	283.7202
25126	324.3269
25127	296.7818
25128	277.73892
25129	264.84882
25130	165.07953
25131	297.13998
25132	255.21414
25133	276.11322
25134	271.90414
25135	234.49016
25136	308.16574
25137	300.27
25138	211.26582
25139	250.10176
25140	266.2029
25141	305.88177
25142	312.11475
25143	225.00427
25144	314.12802
25145	282.45312
25146	317.3906
25147	222.45755
25148	270.27432
25149	298.03638
25150	295.2228
25151	274.29242
25152	305.87598
25153	279.20673
25154	312.54858
25155	220.29016
25156	172.35445
25157	298.8462
25158	257.24026
25159	221.89926
25160	294.08994
25161	232.93704
25162	265.49136
25163	293.05014
25164	193.58504
25165	262.26712
25166	193.36948
25167	275.2285
25168	287.8765
25169	271.36563
25170	221.75595
25171	316.71445
25172	305.59
25173	266.4288
25174	295.25647
25175	282.96198
25176	266.02417
25177	303.60965
25178	285.25616
25179	303.33194
25180	274.0001
25181	263.46225
25182	239.22684
25183	235.5835
25184	279.4295
25185	210.32437
25186	293.7265
25187	282.90863
25188	274.65814
25189	293.2094
25190	222.74483
25191	299.3955
25192	295.21515
25193	284.49033
25194	310.05414
25195	311.04565
25196	246.99454
25197	270.5957
25198	309.01724
25199	230.14465
25200	235.93869
25201	263.76862
25202	255.56528
25203	289.17032
25204	280.2056
25205	247.87456
25206	259.0517
25207	245.20834
25208	253.22343
25209	250.5527
25210	262.39648
25211	250.23055
25212	224.02722
25213	250.7067
25214	239.8081
25215	184.14323
25216	270.6763
25217	234.96158
25218	256.98907
25219	261.33075
25220	173.85886
25221	233.60098
25222	306.12012
25223	261.0235
25224	307.95285
25225	283.01138
25226	274.4584
25227	279.70273
25228	280.6417
25229	272.30457
25230	287.39362
25231	310.52557
25232	139.06284
25233	283.8852
25234	227.4596
25235	186.3068
25236	205.37675
25237	306.32877
25238	296.6424
25239	285.1048
25240	261.35147
25241	278.0202
25242	283.67838
25243	315.57236
25244	314.87003
25245	269.3841
25246	279.90637
25247	293.9924
25248	214.75705
25249	303.0087
25250	228.97334
25251	250.93497
25252	222.7126
25253	289.2018
25254	279.64386
25255	259.0513
25256	304.71982
25257	284.51514
25258	293.5106
25259	299.12085
25260	280.812
25261	307.0163
25262	268.4146
25263	283.23135
25264	264.9002
25265	233.22546
25266	275.27454
25267	298.25327
25268	315.36783
25269	292.43085
25270	300.7687
25271	270.75406
25272	293.98492
25273	249.18143
25274	260.18372
25275	238.57341
25276	281.51758
25277	296.02155
25278	217.16196
25279	242.1018
25280	257.642
25281	276.1444
25282	269.5379
25283	285.02945
25284	314.6818
25285	258.2932
25286	289.1273
25287	208.45586
25288	286.3007
25289	273.45132
25290	254.98772
25291	251.5396
25292	281.75555
25293	307.56696
25294	277.88614
25295	308.09033
25296	286.08002
25297	234.9415
25298	281.59457
25299	194.19485
25300	295.88403
25301	259.11902
25302	266.32477
25303	228.93672
25304	262.5123
25305	288.26562
25306	177.90273
25307	264.1508
25308	295.4262
25309	295.81146
25310	267.07236
25311	263.389
25312	245.74362
25313	282.15222
25314	256.88467
25315	267.36578
25316	306.6368
25317	258.31485
25318	288.70795
25319	306.5189
25320	254.93234
25321	264.29083
25322	297.79755
25323	237.42221
25324	325.94415
25325	298.09314
25326	280.614
25327	173.2071
25328	307.18936
25329	187.56007
25330	240.04953
25331	204.60654
25332	227.5319
25333	316.47794
25334	299.5753
25335	282.6215
25336	300.5788
25337	305.86896
25338	294.88898
25339	274.57794
25340	221.73502
25341	273.14886
25342	282.4007
25343	301.79517
25344	274.29245
25345	314.20627
25346	321.3316
25347	303.3254
25348	313.30444
25349	286.69424
25350	277.61905
25351	264.5999
25352	266.9002
25353	272.3612
25354	240.0682
25355	248.24516
25356	259.23618
25357	245.53537
25358	269.5663
25359	282.55643
25360	148.65958
25361	320.03632
25362	278.98438
25363	296.33295
25364	273.94742
25365	289.65378
25366	256.11646
25367	283.69836
25368	281.43854
25369	286.73663
25370	219.06741
25371	245.72983
25372	267.6932
25373	299.1552
25374	214.50371
25375	270.9361
25376	277.31497
25377	260.1562
25378	313.40424
25379	249.89694
25380	257.70035
25381	232.56026
25382	291.80292
25383	221.20544
25384	282.0699
25385	293.87216
25386	260.27835
25387	258.32867
25388	288.53116
25389	210.89021
25390	266.7574
25391	281.1955
25392	261.95032
25393	269.84424
25394	209.40926
25395	274.4311
25396	310.2762
25397	328.12827
25398	306.1624
25399	289.34702
25400	341.25275
25401	283.26886
25402	180.60448
25403	278.92352
25404	275.0921
25405	274.3351
25406	217.25266
25407	177.198
25408	223.07095
25409	199.14705
25410	183.17216
25411	284.2877
25412	274.3039
25413	279.71353
25414	289.6042
25415	285.11136
25416	280.75513
25417	307.9231
25418	228.3306
25419	278.63876
25420	282.41412
25421	297.22614
25422	235.41797
25423	229.84738
25424	196.02206
25425	213.10066
25426	320.12518
25427	305.48184
25428	263.08246
25429	314.65878
25430	219.90015
25431	287.63348
25432	234.78459
25433	284.63654
25434	242.28076
25435	257.73145
25436	211.75374
25437	315.9074
25438	240.30318
25439	273.758
25440	267.739
25441	258.56802
25442	283.64423
25443	290.23553
25444	283.57812
25445	300.97144
25446	276.59308
25447	275.9471
25448	308.8358
25449	229.0354
25450	262.82184
25451	238.05232
25452	288.64957
25453	237.85336
25454	281.8902
25455	247.80435
25456	302.5083
25457	260.49353
25458	232.12729
25459	293.9477
25460	285.91656
25461	320.51813
25462	255.62607
25463	247.54366
25464	181.32529
25465	308.30176
25466	306.76147
25467	139.21404
25468	278.35022
25469	274.40158
25470	276.09882
25471	252.67424
25472	293.71173
25473	301.4438
25474	270.16888
25475	251.6475
25476	216.62097
25477	253.80042
25478	299.7177
25479	286.92316
25480	288.40268
25481	292.77264
25482	276.13013
25483	305.14862
25484	284.2309
25485	229.3396
25486	306.54297
25487	311.97668
25488	287.3015
25489	277.50296
25490	292.10223
25491	278.62714
25492	280.3436
25493	271.54706
25494	253.62508
25495	276.61487
25496	239.51697
25497	316.7563
25498	269.64752
25499	313.18927
25500	291.45554
25501	315.22745
25502	259.19788
25503	308.2812
25504	287.70633
25505	248.18008
25506	226.34976
25507	256.51422
25508	288.24084
25509	268.5781
25510	269.69995
25511	296.763
25512	303.4693
25513	322.529
25514	247.05228
25515	254.67233
25516	152.36548
25517	299.59665
25518	301.1346
25519	287.1975
25520	254.04912
25521	298.40347
25522	259.2818
25523	280.18558
25524	278.4523
25525	295.89914
25526	249.0114
25527	286.62933
25528	236.80331
25529	265.42783
25530	280.74976
25531	247.40947
25532	286.27066
25533	305.22614
25534	285.32013
25535	282.1939
25536	286.85202
25537	206.12581
25538	268.34293
25539	284.33652
25540	176.76398
25541	270.43048
25542	282.99286
25543	262.07318
25544	298.7436
25545	283.95782
25546	195.03064
25547	283.17554
25548	288.79242
25549	303.13226
25550	289.29254
25551	286.5562
25552	310.5248
25553	291.75775
25554	229.2876
25555	150.75636
25556	179.03044
25557	320.0685
25558	306.23975
25559	269.29843
25560	303.02072
25561	278.07922
25562	285.66263
25563	264.4668
25564	283.56415
25565	310.4013
25566	305.87802
25567	290.44025
25568	255.91806
25569	294.21542
25570	242.28006
25571	295.74017
25572	292.9617
25573	255.28142
25574	276.93982
25575	288.64825
25576	182.60396
25577	296.96185
25578	271.35535
25579	318.64716
25580	187.28168
25581	267.49683
25582	300.43414
25583	276.4417
25584	312.85046
25585	225.97392
25586	232.00496
25587	234.49557
25588	312.98
25589	297.6607
25590	277.976
25591	242.57718
25592	237.18282
25593	302.34924
25594	261.0938
25595	261.53888
25596	263.72345
25597	284.2951
25598	296.11322
25599	297.19507
25600	284.4667
25601	299.30927
25602	276.67328
25603	298.37775
25604	230.6713
25605	268.1037
25606	262.18964
25607	290.8223
25608	254.86763
25609	275.70923
25610	280.3028
25611	292.74283
25612	280.1568
25613	230.37228
25614	250.90897
25615	281.66702
25616	254.28146
25617	272.08466
25618	274.77817
25619	308.92142
25620	273.51898
25621	289.12598
25622	279.4186
25623	260.31555
25624	311.84668
25625	282.61996
25626	283.875
25627	294.80777
25628	294.2967
25629	279.45493
25630	279.86655
25631	286.7868
25632	265.5598
25633	294.9877
25634	270.30774
25635	294.95987
25636	292.42618
25637	313.18246
25638	295.4583
25639	272.81488
25640	300.18994
25641	289.0023
25642	281.3994
25643	312.79477
25644	295.58047
25645	240.66562
25646	273.2985
25647	241.65237
25648	281.4349
25649	288.20782
25650	278.23526
25651	292.97284
25652	277.8602
25653	249.42317
25654	197.45444
25655	269.66925
25656	251.82878
25657	242.03569
25658	267.12384
25659	251.5621
25660	198.254
25661	256.54147
25662	286.1627
25663	227.65654
25664	267.54108
25665	302.28745
25666	85.65995
25667	265.29453
25668	288.41895
25669	263.63364
25670	293.9334
25671	307.3908
25672	285.1212
25673	250.84439
25674	187.87888
25675	210.18977
25676	259.65057
25677	239.20291
25678	264.9772
25679	271.34888
25680	303.26318
25681	180.3232
25682	218.302
25683	293.08383
25684	287.83047
25685	267.2425
25686	294.20276
25687	179.97523
25688	292.5604
25689	271.48837
25690	263.90918
25691	227.91687
25692	251.58403
25693	288.25677
25694	301.62198
25695	274.47656
25696	243.68637
25697	255.82812
25698	251.16272
25699	194.78596
25700	285.24423
25701	278.36407
25702	304.34088
25703	304.65875
25704	310.4497
25705	271.6052
